step,robot_id,lockstep,wait_ms,command_latency_steps,stale_command_ticks,current_step_index,last_command_step_index,pos_x,pos_y,pos_z
31,bot6,1,0.046000,0,0,31,31,0.056717,3.825727,0.000000
31,bot7,1,0.052000,0,0,31,31,0.103888,4.042115,0.000000
31,bot8,1,0.046000,0,0,31,31,-0.192047,3.990219,0.000000
31,bot9,1,0.029000,0,0,31,31,0.349335,3.267156,0.000000
32,bot0,1,0.048000,0,0,32,32,-0.507007,3.280386,0.000000
32,bot1,1,0.041000,0,0,32,32,0.235739,3.722065,0.000000
32,bot2,1,0.048000,0,0,32,32,0.382035,4.103773,0.000000
32,bot3,1,0.121000,0,0,32,32,-0.168803,3.264076,0.000000
32,bot4,1,0.050000,0,0,32,32,-0.866983,3.731817,0.000000
32,bot5,1,0.063000,0,0,32,32,-0.174956,3.711299,0.000000
32,bot6,1,0.049000,0,0,32,32,0.058507,3.835470,0.000000
32,bot7,1,0.049000,0,0,32,32,0.101989,4.051837,0.000000
32,bot8,1,0.044000,0,0,32,32,-0.190295,3.999967,0.000000
32,bot9,1,0.030000,0,0,32,32,0.350508,3.276992,0.000000
33,bot0,1,0.039000,0,0,33,33,-0.502981,3.289442,0.000000
33,bot1,1,0.038000,0,0,33,33,0.237035,3.731886,0.000000
33,bot2,1,0.051000,0,0,33,33,0.378263,4.112935,0.000000
33,bot3,1,0.157000,0,0,33,33,-0.166915,3.273800,0.000000
33,bot4,1,0.094000,0,0,33,33,-0.869023,3.741514,0.000000
33,bot5,1,0.063000,0,0,33,33,-0.176267,3.721117,0.000000
33,bot6,1,0.056000,0,0,33,33,0.060132,3.845241,0.000000
33,bot7,1,0.053000,0,0,33,33,0.100237,4.061586,0.000000
33,bot8,1,0.041000,0,0,33,33,-0.188542,4.009716,0.000000
33,bot9,1,0.065000,0,0,33,33,0.351681,3.286828,0.000000
34,bot0,1,0.043000,0,0,34,34,-0.499230,3.298614,0.000000
34,bot1,1,0.038000,0,0,34,34,0.238330,3.741706,0.000000
34,bot2,1,0.051000,0,0,34,34,0.374732,4.122192,0.000000
34,bot3,1,0.118000,0,0,34,34,-0.165027,3.283524,0.000000
34,bot4,1,0.048000,0,0,34,34,-0.870789,3.751263,0.000000
34,bot5,1,0.060000,0,0,34,34,-0.177579,3.730935,0.000000
34,bot6,1,0.047000,0,0,34,34,0.061607,3.855036,0.000000
34,bot7,1,0.051000,0,0,34,34,0.098622,4.071358,0.000000
34,bot8,1,0.048000,0,0,34,34,-0.186789,4.019465,0.000000
34,bot9,1,0.029000,0,0,34,34,0.352854,3.296664,0.000000
35,bot0,1,0.045000,0,0,35,35,-0.495717,3.307877,0.000000
35,bot1,1,0.039000,0,0,35,35,0.239626,3.751527,0.000000
35,bot2,1,0.047000,0,0,35,35,0.371425,4.131531,0.000000
35,bot3,1,0.126000,0,0,35,35,-0.163140,3.293248,0.000000
35,bot4,1,0.052000,0,0,35,35,-0.872306,3.761054,0.000000
35,bot5,1,0.062000,0,0,35,35,-0.178891,3.740753,0.000000
35,bot6,1,0.053000,0,0,35,35,0.063055,3.864835,0.000000
35,bot7,1,0.050000,0,0,35,35,0.097033,4.081135,0.000000
35,bot8,1,0.045000,0,0,35,35,-0.185036,4.029214,0.000000
35,bot9,1,0.029000,0,0,35,35,0.354027,3.306500,0.000000
36,bot0,1,0.042000,0,0,36,36,-0.492418,3.317220,0.000000
36,bot1,1,0.033000,0,0,36,36,0.240922,3.761347,0.000000
36,bot2,1,0.050000,0,0,36,36,0.368326,4.140941,0.000000
36,bot3,1,0.061000,0,0,36,36,-0.161252,3.302972,0.000000
36,bot4,1,0.053000,0,0,36,36,-0.873593,3.770877,0.000000
36,bot5,1,0.060000,0,0,36,36,-0.180202,3.750571,0.000000
36,bot6,1,0.049000,0,0,36,36,0.064500,3.874635,0.000000
36,bot7,1,0.045000,0,0,36,36,0.095445,4.090912,0.000000
36,bot8,1,0.077000,0,0,36,36,-0.183284,4.038963,0.000000
36,bot9,1,0.027000,0,0,36,36,0.355200,3.316336,0.000000
37,bot0,1,0.051000,0,0,37,37,-0.489320,3.326630,0.000000
37,bot1,1,0.040000,0,0,37,37,0.242217,3.771168,0.000000
37,bot2,1,0.047000,0,0,37,37,0.365421,4.150412,0.000000
37,bot3,1,0.143000,0,0,37,37,-0.159364,3.312696,0.000000
37,bot4,1,0.090000,0,0,37,37,-0.874667,3.780725,0.000000
37,bot5,1,0.063000,0,0,37,37,-0.181514,3.760389,0.000000
37,bot6,1,0.061000,0,0,37,37,0.065946,3.884434,0.000000
37,bot7,1,0.055000,0,0,37,37,0.093858,4.100688,0.000000
37,bot8,1,0.044000,0,0,37,37,-0.181531,4.048712,0.000000
37,bot9,1,0.029000,0,0,37,37,0.356372,3.326172,0.000000
38,bot0,1,0.044000,0,0,38,38,-0.486407,3.336098,0.000000
38,bot1,1,0.040000,0,0,38,38,0.243513,3.780988,0.000000
